stFips,cty_fips,Year,pop04,center_count_cc,capacity_total_cc,center_count_fdh,capacity_total_fdh,center_count_other,capacity_total_other,center_tot,capacity_total,cc_desert
48,48469,2019,6491,22,2548,38,332,16,850,76,3730,0
48,48469,2020,6387,22,2704,39,329,15,891,76,3924,0
48,48469,2021,6236,22,2756,40,326,10,640,72,3722,0
48,48469,2022,5995,26,2958,40,329,12,932,78,4219,0
48,48469,2023,5995,26,2958,34,284,10,755,70,3997,0
48,48471,2002,2984,32,2436,18,125,,,50,2561,0
48,48471,2003,3083,32,2452,25,201,,,57,2653,0
48,48471,2004,3019,27,2277,25,213,1,175,53,2665,0
48,48471,2005,3064,28,2340,19,149,6,481,53,2970,0
48,48471,2006,3007,22,1924,23,143,6,481,51,2548,0
48,48471,2007,2986,22,2080,34,143,6,481,62,2704,0
48,48471,2008,3003,21,1942,40,129,6,481,67,2552,0
48,48471,2009,3100,21,1981,47,150,6,481,74,2612,0
48,48471,2010,3259,21,1932,35,110,6,481,62,2523,0
48,48471,2011,3152,21,1957,35,113,6,481,62,2551,0
48,48471,2012,3052,20,2042,32,107,6,481,58,2630,0
48,48471,2013,3057,16,1634,26,96,6,481,48,2211,0
48,48471,2014,3071,14,1573,21,84,6,481,41,2138,0
48,48471,2015,3135,14,1531,20,72,6,481,40,2084,0
48,48471,2016,3207,15,1582,21,75,7,570,43,2227,0
48,48471,2017,3120,15,1616,20,78,7,570,42,2264,0
48,48471,2018,3120,16,1776,18,81,7,570,41,2427,0
48,48471,2019,3065,18,1745,12,54,7,553,37,2352,0
48,48471,2020,3032,16,1689,9,39,7,438,32,2166,0
48,48471,2021,3109,16,1770,9,39,7,438,32,2247,0
48,48471,2022,3002,15,1748,7,48,7,438,29,2234,0
48,48471,2023,3002,16,1795,6,45,7,438,29,2278,0
48,48473,2002,2435,17,958,11,99,1,40,29,1097,0
48,48473,2003,2576,20,989,14,135,1,40,35,1164,0
48,48473,2004,2524,20,953,13,135,1,40,34,1128,0
48,48473,2005,2587,15,822,12,132,1,40,28,994,0
48,48473,2006,2659,16,849,11,123,1,40,28,1012,0
48,48473,2007,2983,20,1009,14,120,1,40,35,1169,0
48,48473,2008,2998,20,1088,18,117,1,40,39,1245,0
48,48473,2009,3136,19,1012,24,153,1,40,44,1205,0
48,48473,2010,3167,18,956,25,171,1,40,44,1167,0
48,48473,2011,3144,16,884,22,163,1,40,39,1087,0
48,48473,2012,3038,13,777,21,142,,,34,919,1
48,48473,2013,3006,14,866,21,158,,,35,1024,0
48,48473,2014,3038,14,868,18,133,,,32,1001,1
48,48473,2015,3140,16,986,25,148,,,41,1134,0
48,48473,2016,3316,19,1044,22,139,,,41,1183,0
48,48473,2017,3247,16,865,23,136,3,340,42,1341,0
48,48473,2018,3371,18,941,15,105,3,340,36,1386,0
48,48473,2019,3383,21,1654,11,78,3,340,35,2072,0
48,48473,2020,3305,19,1555,11,78,1,60,31,1693,0
48,48473,2021,3576,19,1597,9,76,1,60,29,1733,0
48,48473,2022,3546,17,1553,5,49,1,60,23,1662,0
48,48473,2023,3546,14,1339,8,85,1,60,23,1484,0
48,48475,2002,694,1,50,15,135,,,16,185,1
48,48475,2003,683,2,76,14,123,,,16,199,1
48,48475,2004,735,2,76,11,87,,,13,163,1
48,48475,2005,779,3,114,10,75,,,13,189,1
48,48475,2006,793,3,114,7,57,,,10,171,1
48,48475,2007,784,4,187,6,45,,,10,232,1
48,48475,2008,819,3,153,13,54,,,16,207,1
48,48475,2009,844,5,335,13,45,,,18,380,0
48,48475,2010,796,3,232,7,21,,,10,253,1
48,48475,2011,803,4,292,7,21,,,11,313,0
48,48475,2012,866,3,242,6,18,,,9,260,1
48,48475,2013,896,3,242,4,12,,,7,254,1
48,48475,2014,945,3,242,1,3,,,4,245,1
48,48475,2015,930,3,242,3,18,,,6,260,1
48,48475,2016,929,3,219,4,21,,,7,240,1
48,48475,2017,841,3,219,4,21,,,7,240,1
48,48475,2018,848,5,395,1,3,,,6,398,0
48,48475,2019,851,3,238,1,3,,,4,241,1
48,48475,2020,895,3,238,2,6,,,5,244,1
48,48475,2021,868,3,238,2,6,,,5,244,1
48,48475,2022,868,2,178,3,18,,,5,196,1
48,48475,2023,868,2,178,3,18,,,5,196,1
48,48477,2002,1868,17,1596,35,249,,,52,1845,0
48,48477,2003,1924,18,1721,35,255,,,53,1976,0
48,48477,2004,1956,16,1525,30,225,,,46,1750,0
48,48477,2005,1992,16,1525,33,261,,,49,1786,0
48,48477,2006,1969,16,1623,26,198,,,42,1821,0
48,48477,2007,1917,15,1558,30,195,,,45,1753,0
48,48477,2008,1907,11,1278,34,204,,,45,1482,0
48,48477,2009,2008,12,1301,28,183,,,40,1484,0
48,48477,2010,2029,12,1301,22,159,,,34,1460,0
48,48477,2011,2046,12,1292,20,153,,,32,1445,0
48,48477,2012,2030,12,1292,16,120,,,28,1412,0
48,48477,2013,2047,13,1353,17,132,,,30,1485,0
48,48477,2014,2074,13,1353,19,138,,,32,1491,0
48,48477,2015,2144,12,1292,15,108,,,27,1400,0
48,48477,2016,2104,13,1304,14,105,,,27,1409,0
48,48477,2017,1966,14,1489,13,90,,,27,1579,0
48,48477,2018,2133,14,1489,14,102,,,28,1591,0
48,48477,2019,2112,12,1460,14,120,,,26,1580,0
48,48477,2020,2031,12,1460,12,123,,,24,1583,0
48,48477,2021,1939,12,1460,12,96,,,24,1556,0
48,48477,2022,1887,13,1512,12,84,,,25,1596,0
48,48477,2023,1887,14,1608,8,54,,,22,1662,0
48,48479,2002,23053,97,6258,82,819,,,179,7077,1
48,48479,2003,24471,104,6711,90,1030,,,194,7741,1
48,48479,2004,25698,92,6316,79,932,,,171,7248,1
48,48479,2005,26395,90,5961,79,911,,,169,6872,1
48,48479,2006,25965,87,6006,76,850,,,163,6856,1
48,48479,2007,25626,94,6748,350,1274,,,444,8022,1
48,48479,2008,25325,97,7050,569,1783,,,666,8833,0
48,48479,2009,24739,101,7510,684,2197,,,785,9707,0
48,48479,2010,24598,100,7064,510,1941,,,610,9005,0
48,48479,2011,25237,110,7948,548,2083,,,658,10031,0
48,48479,2012,25877,116,8352,507,2062,,,623,10414,0
48,48479,2013,26342,109,7841,449,1925,,,558,9766,0
48,48479,2014,26835,108,7647,371,1668,,,479,9315,0
48,48479,2015,27255,110,7657,313,1439,,,423,9096,0
48,48479,2016,27024,111,7929,265,1174,1,120,377,9223,0
48,48479,2017,26693,105,7725,221,980,2,240,328,8945,0
48,48479,2018,26546,107,7984,181,691,1,120,289,8795,1
48,48479,2019,26080,99,7114,175,585,1,120,275,7819,1
48,48479,2020,25503,113,7711,157,497,,,270,8208,1
48,48479,2021,23757,109,7656,158,422,,,267,8078,0
48,48479,2022,22590,106,7497,118,403,,,224,7900,0
48,48479,2023,22590,103,7255,103,398,,,206,7653,0
48,48481,2002,2898,15,1378,27,234,,,42,1612,0
48,48481,2003,3053,15,1338,27,270,,,42,1608,0
48,48481,2004,3128,18,1617,25,237,,,43,1854,0
48,48481,2005,3170,13,1350,24,225,,,37,1575,0
48,48481,2006,3148,13,1302,21,189,,,34,1491,0
48,48481,2007,3092,15,1758,43,255,,,58,2013,0
48,48481,2008,3045,15,1765,52,231,,,67,1996,0
48,48481,2009,3035,18,1944,58,231,,,76,2175,0
48,48481,2010,2994,19,1983,54,219,,,73,2202,0
48,48481,2011,2950,17,1889,49,186,,,66,2075,0
48,48481,2012,2871,18,1943,37,162,,,55,2105,0
48,48481,2013,2843,19,1969,33,159,,,52,2128,0
48,48481,2014,2793,18,1772,17,96,,,35,1868,0
48,48481,2015,2843,22,2228,14,84,,,36,2312,0
48,48481,2016,2792,17,1826,16,96,,,33,1922,0
48,48481,2017,2829,16,1651,17,96,,,33,1747,0
48,48481,2018,2827,17,1771,13,84,,,30,1855,0
48,48481,2019,2836,16,1854,11,63,,,27,1917,0
48,48481,2020,2870,15,1704,12,66,,,27,1770,0
48,48481,2021,2858,17,1663,13,66,,,30,1729,0
48,48481,2022,2829,16,1543,10,39,,,26,1582,0
48,48481,2023,2829,18,1642,7,21,,,25,1663,0
48,48483,2002,287,,,5,33,,,5,33,1
48,48483,2003,280,,,4,21,,,4,21,1
48,48483,2004,279,,,4,21,,,4,21,1
48,48483,2005,310,,,4,21,,,4,21,1
48,48483,2006,347,,,2,15,,,2,15,1
48,48483,2007,388,,,2,15,,,2,15,1
48,48483,2008,413,,,3,18,,,3,18,1
48,48483,2009,404,1,80,3,18,,,4,98,1
48,48483,2010,379,1,80,3,18,,,4,98,1
48,48483,2011,378,1,80,1,3,,,2,83,1
48,48483,2012,395,1,80,1,3,,,2,83,1
48,48483,2013,419,1,80,1,3,,,2,83,1
48,48483,2014,421,1,80,1,3,,,2,83,1
48,48483,2015,409,1,80,1,3,,,2,83,1
48,48483,2016,414,1,80,,,,,1,80,1
48,48483,2017,402,1,80,,,,,1,80,1
48,48483,2018,382,1,80,,,,,1,80,1
48,48483,2019,360,1,80,1,3,,,2,83,1
48,48483,2020,358,1,80,1,3,,,2,83,1
48,48483,2021,320,1,80,2,6,,,3,86,1
48,48483,2022,300,1,80,1,3,,,2,83,1
48,48483,2023,300,1,80,1,3,,,2,83,1
48,48485,2002,9007,72,5389,165,1354,3,100,240,6843,0
48,48485,2003,9051,68,5042,156,1498,3,100,227,6640,0
48,48485,2004,9149,68,4804,128,1303,3,100,199,6207,0
48,48485,2005,9026,62,4581,121,1216,3,100,186,5897,0
48,48485,2006,9077,62,4609,118,1170,3,100,183,5879,0
48,48485,2007,8979,62,4809,117,1149,3,100,182,6058,0
48,48485,2008,8914,57,4685,128,1108,3,100,188,5893,0
48,48485,2009,8962,56,4630,142,1216,6,220,204,6066,0
48,48485,2010,8908,54,4636,130,1226,7,271,191,6133,0
48,48485,2011,8851,51,4369,120,1113,9,341,180,5823,0
48,48485,2012,8857,52,4668,114,1076,9,341,175,6085,0
48,48485,2013,8822,49,4622,95,912,7,251,151,5785,0
48,48485,2014,8923,48,4533,88,811,7,236,143,5580,0
48,48485,2015,8702,49,4624,84,743,6,201,139,5568,0
48,48485,2016,8666,49,4781,80,708,3,121,132,5610,0
48,48485,2017,8626,45,4600,75,648,4,201,124,5449,0
48,48485,2018,8617,45,4575,72,637,4,201,121,5413,0
48,48485,2019,8527,48,4741,72,624,4,201,124,5566,0
48,48485,2020,8410,50,4932,62,537,5,201,117,5670,0
48,48485,2021,8128,52,4967,51,435,3,131,106,5533,0
48,48485,2022,7954,50,4999,48,393,4,165,102,5557,0
48,48485,2023,7954,48,4629,44,387,3,148,95,5164,0
48,48487,2002,930,7,504,21,210,,,28,714,0
48,48487,2003,914,9,586,21,225,,,30,811,0
48,48487,2004,933,7,504,23,222,,,30,726,0
48,48487,2005,964,7,504,18,189,,,25,693,0
48,48487,2006,985,7,504,20,213,,,27,717,0
48,48487,2007,991,9,567,20,204,,,29,771,0
48,48487,2008,1015,9,554,21,192,,,30,746,0
48,48487,2009,990,8,514,21,165,,,29,679,0
48,48487,2010,959,10,594,18,141,,,28,735,0
48,48487,2011,919,9,595,18,132,,,27,727,0
48,48487,2012,901,7,474,15,123,,,22,597,0
48,48487,2013,870,7,474,14,111,,,21,585,0
48,48487,2014,812,7,474,15,114,,,22,588,0
48,48487,2015,807,8,486,15,123,,,23,609,0
48,48487,2016,796,7,435,13,108,,,20,543,0
48,48487,2017,748,7,435,14,111,,,21,546,0
48,48487,2018,673,8,487,10,90,,,18,577,0
48,48487,2019,701,8,487,9,78,,,17,565,0
48,48487,2020,758,7,436,8,75,,,15,511,0
48,48487,2021,821,7,436,8,75,,,15,511,0
48,48487,2022,842,7,436,8,75,,,15,511,0
48,48487,2023,842,7,436,8,75,,,15,511,0
48,48489,2002,1655,8,547,17,195,,,25,742,0
48,48489,2003,1675,8,550,19,210,,,27,760,0
48,48489,2004,1736,10,652,20,204,,,30,856,0
48,48489,2005,1902,9,618,16,156,,,25,774,0
48,48489,2006,1853,8,522,15,144,,,23,666,0
48,48489,2007,1753,8,522,18,144,,,26,666,0
48,48489,2008,1710,9,556,21,153,,,30,709,0
48,48489,2009,1582,9,571,24,168,,,33,739,0
48,48489,2010,1594,8,534,20,171,,,28,705,0
48,48489,2011,1584,9,586,20,168,,,29,754,0
48,48489,2012,1570,9,586,17,150,,,26,736,0
48,48489,2013,1522,8,557,14,147,1,75,23,779,0
48,48489,2014,1508,8,557,10,99,1,75,19,731,0
48,48489,2015,1495,9,611,7,63,,,16,674,0
48,48489,2016,1445,8,584,5,39,,,13,623,0
48,48489,2017,1397,8,584,4,45,,,12,629,0
48,48489,2018,1398,10,694,4,36,,,14,730,0
48,48489,2019,1388,11,694,2,15,,,13,709,0
48,48489,2020,1367,10,590,2,15,,,12,605,0
48,48489,2021,1288,10,600,1,12,,,11,612,0
48,48489,2022,1236,10,575,1,12,,,11,587,0
48,48489,2023,1236,9,524,1,12,,,10,536,0
48,48491,2002,24721,103,11355,538,3339,37,4070,678,18764,0
48,48491,2003,25832,106,11762,511,3792,39,4285,656,19839,0
48,48491,2004,26744,108,11897,532,3943,42,4635,682,20475,0
48,48491,2005,27856,112,12204,527,3688,45,5050,684,20942,0
48,48491,2006,29279,114,12573,568,3584,50,5614,732,21771,0
48,48491,2007,31124,120,13879,524,3409,54,6025,698,23313,0
48,48491,2008,32880,138,16512,535,3460,61,6928,734,26900,0
48,48491,2009,33534,149,17794,499,3372,63,7158,711,28324,0
48,48491,2010,33476,149,19107,453,3075,65,7317,667,29499,0
48,48491,2011,33539,163,20551,476,3186,68,7649,707,31386,0
48,48491,2012,33388,170,20955,461,3155,71,8008,702,32118,0
48,48491,2013,33256,171,21886,488,3279,73,8234,732,33399,0
48,48491,2014,33848,183,22933,423,2946,76,8569,682,34448,0
48,48491,2015,34776,185,24124,394,2761,86,9658,665,36543,0
48,48491,2016,35596,192,25803,365,2547,78,8930,635,37280,0
48,48491,2017,34552,192,26160,338,2447,82,9214,612,37821,0
48,48491,2018,35305,197,27281,322,2375,82,9275,601,38931,0
48,48491,2019,36092,215,30863,286,2159,86,9679,587,42701,0
48,48491,2020,36756,221,31840,255,1910,80,9537,556,43287,0
48,48491,2021,36902,227,33198,236,1837,80,9720,543,44755,0
48,48491,2022,37584,227,33401,210,1668,84,10387,521,45456,0
48,48491,2023,37584,221,32592,200,1605,100,12214,521,46411,0
48,48493,2002,2337,15,1347,30,243,,,45,1590,0
48,48493,2003,2399,18,1506,25,213,,,43,1719,0
48,48493,2004,2476,15,1385,20,181,,,35,1566,0
48,48493,2005,2517,16,1511,27,197,,,43,1708,0
48,48493,2006,2557,15,1227,34,236,,,49,1463,0
48,48493,2007,2618,19,1455,37,208,,,56,1663,0
48,48493,2008,2687,20,1425,40,234,,,60,1659,0
48,48493,2009,2671,18,1414,36,195,,,54,1609,0
48,48493,2010,2619,19,1451,30,186,,,49,1637,0
48,48493,2011,2567,21,1563,25,174,,,46,1737,0
48,48493,2012,2562,19,1416,19,153,,,38,1569,0
48,48493,2013,2595,20,1562,15,144,,,35,1706,0
48,48493,2014,2684,14,1159,23,195,1,75,38,1429,0
48,48493,2015,2808,17,1469,26,204,2,109,45,1782,0
48,48493,2016,2916,19,1717,23,177,2,109,44,2003,0
48,48493,2017,2761,17,1501,17,141,2,109,36,1751,0
48,48493,2018,2862,16,1454,16,135,2,109,34,1698,0
48,48493,2019,2942,22,1847,13,90,2,109,37,2046,0
48,48493,2020,2912,20,1659,14,120,3,136,37,1915,0
48,48493,2021,2846,18,1596,10,84,3,136,31,1816,0
48,48493,2022,2814,19,1630,10,84,3,136,32,1850,0
48,48493,2023,2814,20,1684,12,90,2,109,34,1883,0
48,48495,2002,508,,,8,87,,,8,87,1
48,48495,2003,495,2,64,11,96,,,13,160,1
48,48495,2004,546,2,62,10,66,,,12,128,1
48,48495,2005,517,1,30,10,84,,,11,114,1
48,48495,2006,545,,,8,78,,,8,78,1
48,48495,2007,615,1,65,8,69,,,9,134,1
48,48495,2008,656,1,65,9,63,,,10,128,1
48,48495,2009,666,1,65,8,60,,,9,125,1
48,48495,2010,615,1,65,5,42,,,6,107,1
48,48495,2011,621,1,65,8,60,,,9,125,1
48,48495,2012,638,2,76,9,63,,,11,139,1
48,48495,2013,656,2,76,8,51,,,10,127,1
48,48495,2014,660,2,76,10,66,,,12,142,1
48,48495,2015,707,,,9,63,,,9,63,1
48,48495,2016,696,1,62,8,69,,,9,131,1
48,48495,2017,654,1,62,4,39,,,5,101,1
48,48495,2018,649,1,62,4,36,,,5,98,1
48,48495,2019,622,1,62,4,36,,,5,98,1
48,48495,2020,585,1,62,3,36,,,4,98,1
48,48495,2021,550,1,62,2,24,,,3,86,1
48,48495,2022,517,1,62,2,24,,,3,86,1
48,48495,2023,517,1,62,2,24,,,3,86,1
48,48497,2002,3579,21,1500,24,129,,,45,1629,0
48,48497,2003,3560,19,1320,19,122,,,38,1442,0
48,48497,2004,3626,20,1326,15,86,,,35,1412,0
48,48497,2005,3662,22,1374,20,92,,,42,1466,0
48,48497,2006,3648,22,1394,25,142,,,47,1536,0
48,48497,2007,3794,23,1398,26,145,,,49,1543,0
48,48497,2008,3999,24,1389,30,175,2,75,56,1639,0
48,48497,2009,4097,24,1400,34,181,2,75,60,1656,0
48,48497,2010,3963,29,1913,27,154,3,120,59,2187,0
48,48497,2011,4047,25,1490,30,142,4,140,59,1772,0
48,48497,2012,3986,21,1309,29,151,6,220,56,1680,0
48,48497,2013,3942,21,1356,24,133,6,230,51,1719,0
48,48497,2014,4019,21,1386,20,109,5,200,46,1695,0
48,48497,2015,4071,22,1408,22,124,5,200,49,1732,0
48,48497,2016,4157,27,1636,18,83,4,170,49,1889,0
48,48497,2017,4230,22,1481,14,62,5,290,41,1833,0
48,48497,2018,4302,19,1319,14,80,6,350,39,1749,0
48,48497,2019,4230,22,1566,12,86,6,350,40,2002,0
48,48497,2020,4253,17,1321,12,104,9,485,38,1910,0
48,48497,2021,4126,15,1209,13,104,7,425,35,1738,0
48,48497,2022,4147,13,1044,11,80,8,505,32,1629,0
48,48497,2023,4147,14,1157,10,59,9,545,33,1761,0
48,48499,2002,2022,14,924,15,102,,,29,1026,0
48,48499,2003,2207,13,731,15,135,,,28,866,0
48,48499,2004,2244,13,656,13,111,,,26,767,0
48,48499,2005,2256,14,772,15,117,,,29,889,0
48,48499,2006,2299,12,586,14,96,,,26,682,1
48,48499,2007,2251,14,699,16,93,,,30,792,0
48,48499,2008,2331,13,619,18,99,,,31,718,1
48,48499,2009,2300,14,673,20,93,1,35,35,801,0
48,48499,2010,2186,14,692,23,111,1,35,38,838,0
48,48499,2011,2167,16,834,22,108,1,35,39,977,0
48,48499,2012,2124,14,744,19,102,1,35,34,881,0
48,48499,2013,2100,15,873,14,105,1,35,30,1013,0
48,48499,2014,2176,16,989,14,104,1,35,31,1128,0
48,48499,2015,2189,14,896,11,68,1,35,26,999,0
48,48499,2016,2169,14,888,9,44,1,35,24,967,0
48,48499,2017,2077,12,781,7,47,1,35,20,863,0
48,48499,2018,2138,11,769,6,44,,,17,813,0
48,48499,2019,2145,15,1002,6,53,,,21,1055,0
48,48499,2020,2127,15,991,6,53,,,21,1044,0
48,48499,2021,2094,15,964,6,53,,,21,1017,0
48,48499,2022,2071,14,932,6,53,,,20,985,0
48,48499,2023,2071,13,872,4,38,,,17,910,0
48,48501,2002,582,2,119,6,18,,,8,137,1
48,48501,2003,603,3,131,8,45,,,11,176,1
48,48501,2004,656,4,191,8,48,,,12,239,0
48,48501,2005,727,2,94,7,48,,,9,142,1
48,48501,2006,728,2,94,9,60,,,11,154,1
48,48501,2007,733,2,94,6,42,,,8,136,1
48,48501,2008,764,2,94,5,42,,,7,136,1
48,48501,2009,803,2,68,6,45,,,8,113,1
48,48501,2010,726,2,68,7,45,,,9,113,1
48,48501,2011,734,2,68,7,36,,,9,104,1
48,48501,2012,728,2,68,8,39,,,10,107,1
48,48501,2013,754,2,67,8,42,,,10,109,1
48,48501,2014,753,2,67,5,24,,,7,91,1
48,48501,2015,784,2,67,6,36,,,8,103,1
48,48501,2016,782,2,71,3,27,,,5,98,1
48,48501,2017,783,2,71,2,15,,,4,86,1
48,48501,2018,783,2,71,,,,,2,71,1
48,48501,2019,790,2,71,,,,,2,71,1
48,48501,2020,791,2,71,,,,,2,71,1
48,48501,2021,703,2,71,,,,,2,71,1
48,48501,2022,675,2,71,,,,,2,71,1
48,48501,2023,675,2,71,,,,,2,71,1
48,48503,2002,1092,9,569,30,261,,,39,830,0
48,48503,2003,1154,11,707,31,354,,,42,1061,0
48,48503,2004,1158,12,649,29,312,,,41,961,0
48,48503,2005,1128,10,586,22,228,,,32,814,0
48,48503,2006,1219,11,617,22,234,,,33,851,0
48,48503,2007,1181,11,634,18,186,,,29,820,0
48,48503,2008,1218,12,668,22,198,,,34,866,0
48,48503,2009,1229,12,627,20,165,,,32,792,0
48,48503,2010,1216,10,559,13,129,,,23,688,0
48,48503,2011,1205,12,627,15,135,,,27,762,0
48,48503,2012,1179,11,593,12,126,,,23,719,0
48,48503,2013,1219,10,559,13,111,,,23,670,0
48,48503,2014,1177,9,525,10,84,,,19,609,0
48,48503,2015,1161,10,568,10,66,,,20,634,0
48,48503,2016,1168,11,704,7,57,,,18,761,0
48,48503,2017,1170,8,587,7,66,,,15,653,0
48,48503,2018,1093,8,587,4,48,,,12,635,0
48,48503,2019,1060,8,587,8,60,,,16,647,0
48,48503,2020,1031,7,536,8,51,,,15,587,0
48,48503,2021,1007,8,604,8,51,,,16,655,0
48,48503,2022,984,8,604,5,33,,,13,637,0
48,48503,2023,984,8,604,3,27,,,11,631,0
48,48505,2002,1200,6,351,,,,,6,351,1
48,48505,2003,1193,8,422,,,,,8,422,0
48,48505,2004,1270,8,407,,,,,8,407,1
48,48505,2005,1346,7,363,,,,,7,363,1
48,48505,2006,1406,6,325,,,,,6,325,1
48,48505,2007,1450,8,479,2,0,,,10,479,1
48,48505,2008,1525,8,479,10,15,,,18,494,1
48,48505,2009,1541,5,296,11,21,,,16,317,1
48,48505,2010,1481,5,300,11,24,,,16,324,1
48,48505,2011,1532,7,366,10,24,,,17,390,1
48,48505,2012,1517,6,341,4,9,,,10,350,1
48,48505,2013,1480,6,341,3,9,,,9,350,1
48,48505,2014,1445,7,486,5,15,,,12,501,0
48,48505,2015,1424,7,423,5,12,,,12,435,1
48,48505,2016,1378,6,407,3,6,,,9,413,1
48,48505,2017,1446,5,332,2,3,,,7,335,1
48,48505,2018,1396,9,685,1,0,,,10,685,0
48,48505,2019,1328,5,385,1,0,,,6,385,1
48,48505,2020,1308,5,385,,,,,5,385,1
48,48505,2021,1219,6,287,,,,,6,287,1
48,48505,2022,1134,6,287,,,,,6,287,1
48,48505,2023,1134,6,287,,,,,6,287,1
48,48507,2002,1049,12,644,,,,,12,644,0
48,48507,2003,986,12,644,1,12,,,13,656,0
48,48507,2004,1032,10,596,2,24,,,12,620,0
48,48507,2005,1065,10,609,1,12,,,11,621,0
48,48507,2006,1079,10,609,,,,,10,609,0
48,48507,2007,1105,10,609,7,18,,,17,627,0
48,48507,2008,1107,15,823,8,18,,,23,841,0
48,48507,2009,1107,10,605,10,24,,,20,629,0
48,48507,2010,1030,10,605,7,18,,,17,623,0
48,48507,2011,1004,10,605,7,18,,,17,623,0
48,48507,2012,1016,11,633,4,9,,,15,642,0
48,48507,2013,1054,6,476,1,12,,,7,488,0
48,48507,2014,1049,10,668,3,24,,,13,692,0
48,48507,2015,1049,9,624,2,12,,,11,636,0
48,48507,2016,1008,11,787,3,15,,,14,802,0
48,48507,2017,1007,8,623,2,3,,,10,626,0
48,48507,2018,925,8,684,2,3,,,10,687,0
48,48507,2019,890,7,550,1,0,,,8,550,0
48,48507,2020,860,8,614,,,,,8,614,0
48,48507,2021,722,7,453,1,0,,,8,453,0
48,48507,2022,697,7,358,1,0,,,8,358,0
48,48507,2023,697,7,358,1,0,,,8,358,0
50,50001,2005,1928,104,1440,,,11,712,115,2152,0
50,50001,2006,1853,121,1628,3,36,12,772,136,2436,0
50,50001,2007,1882,115,1568,3,36,12,772,130,2376,0
50,50001,2008,1841,112,1516,4,48,13,852,129,2416,0
50,50001,2009,1792,108,1490,3,36,12,762,123,2288,0
50,50001,2010,1763,107,1490,3,36,12,812,122,2338,0
50,50001,2011,1675,96,1408,3,36,15,982,114,2426,0
50,50001,2012,1600,97,1449,3,36,15,972,115,2457,0
50,50001,2013,1620,85,1308,2,24,13,787,100,2119,0
50,50001,2014,1604,83,1315,2,24,13,837,98,2176,0
50,50001,2015,1619,78,1249,2,24,13,876,93,2149,0
50,50001,2016,1626,70,1169,2,24,11,706,83,1899,0
50,50003,2005,1810,95,1498,2,24,5,274,102,1796,0
50,50003,2006,1835,112,1862,2,24,6,291,120,2177,0
50,50003,2007,1824,112,1901,3,36,6,291,121,2228,0
50,50003,2008,1861,114,1926,4,48,5,274,123,2248,0
50,50003,2009,1884,114,1992,3,36,8,391,125,2419,0
50,50003,2010,1891,111,1909,3,36,9,408,123,2353,0
50,50003,2011,1830,107,1856,3,36,10,479,120,2371,0
50,50003,2012,1795,104,1786,4,48,10,478,118,2312,0
50,50003,2013,1762,104,1785,4,48,12,587,120,2420,0
50,50003,2014,1701,102,1869,3,36,10,504,115,2409,0
50,50003,2015,1719,89,1737,2,24,9,447,100,2208,0
50,50003,2016,1753,83,1655,2,24,8,388,93,2067,0
50,50003,2017,1686,7,284,1,12,,,8,296,1
50,50005,2005,1770,106,1674,,,8,359,114,2033,0
50,50005,2006,1768,124,1916,,,10,449,134,2365,0
50,50005,2007,1730,121,2021,1,12,9,449,131,2482,0
50,50005,2008,1756,120,1967,1,12,11,534,132,2513,0
50,50005,2009,1762,116,1927,1,12,10,454,127,2393,0
50,50005,2010,1691,106,1824,2,12,3,86,111,1922,0
50,50005,2011,1639,103,1764,2,12,3,86,108,1862,0
50,50005,2012,1579,99,1725,2,12,2,60,103,1797,0
50,50005,2013,1529,91,1660,1,12,2,60,94,1732,0
50,50005,2014,1526,93,1707,1,12,2,60,96,1779,0
50,50005,2015,1523,86,1647,1,12,1,30,88,1689,0
50,50005,2016,1455,76,1507,1,12,,,77,1519,0
50,50005,2017,1493,3,32,,,,,3,32,1
50,50007,2005,8051,343,7219,1,10,39,2735,383,9964,0
50,50007,2006,7908,394,8111,2,22,48,3219,444,11352,0
50,50007,2007,7899,381,8115,1,12,45,3219,427,11346,0
50,50007,2008,7834,373,8174,1,12,42,3102,416,11288,0
50,50007,2009,7767,355,8095,1,12,43,3132,399,11239,0
50,50007,2010,7884,340,8049,1,12,48,3547,389,11608,0
50,50007,2011,7831,326,7962,3,36,48,3691,377,11689,0
50,50007,2012,7752,336,7876,5,60,47,3787,388,11723,0
50,50007,2013,7757,330,8290,3,36,48,3972,381,12298,0
50,50007,2014,7811,321,7778,4,48,48,4071,373,11897,0
50,50007,2015,7931,299,7643,4,48,49,4254,352,11945,0
50,50007,2016,7968,262,7072,4,48,43,3642,309,10762,0
50,50007,2017,7766,9,210,,,2,259,11,469,1
50,50009,2005,252,22,301,,,1,50,23,351,0
50,50009,2006,248,24,321,,,1,50,25,371,0
50,50009,2007,248,21,291,,,1,50,22,341,0
50,50009,2008,243,26,343,,,1,50,27,393,0
50,50009,2009,253,24,323,,,,,24,323,0
50,50009,2010,261,16,208,1,0,,,17,208,0
50,50009,2011,292,16,208,1,0,,,17,208,0
50,50009,2012,271,14,188,1,0,,,15,188,0
50,50009,2013,266,15,198,,,,,15,198,0
50,50009,2014,265,15,198,,,,,15,198,0
50,50009,2015,284,13,178,,,,,13,178,0
50,50009,2016,300,12,168,,,,,12,168,0
50,50011,2005,3083,208,2726,1,12,5,215,214,2953,0
50,50011,2006,3064,249,3204,1,12,6,274,256,3490,0
